Year,Location,Site,Latitude,Longitude,Habitat,Deployed,Collected,Month,File Name,Validation 
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_223000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_223500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_224000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_224500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_225000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_225500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_230000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_230500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_231000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_231500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_232000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_232500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_233000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_233500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_234000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_234500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_235000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230217_235500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_000000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_000500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_001000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_001500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_002000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_002500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_003000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_003500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_004000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_004500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_005000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_005500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_010000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_010500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_011000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_011500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_012000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_012500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_013000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_013500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_014000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_014500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_015000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_015500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_020000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_020500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_021000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_021500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_022000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_022500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_023000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_023500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_024000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_024500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_025000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_025500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_030000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_030500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_031000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_031500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_032000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_032500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_033000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_033500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_034000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_034500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_035000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_035500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_040000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_040500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_041000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_041500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_042000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_042500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_043000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_043500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_044000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_044500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_045000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_045500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_050000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_050500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_051000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_051500.WAV,1
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_052000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_052500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_053000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_053500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_054000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_054500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_055000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_055500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_060000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_060500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_182000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_182500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_183000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_183500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_184000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_184500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_185000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_185500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_190000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_190500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_191000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_191500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_192000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_192500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_193000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_193500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_194000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_194500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_195000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_195500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_200000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_200500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_201000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_201500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_202000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_202500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_203000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_203500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_204000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_204500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_205000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_205500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_210000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_210500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_211000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_211500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_212000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_212500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_213000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_213500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_214000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_214500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_215000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_215500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_220000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_220500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_221000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_221500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_222000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_222500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_223000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_223500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_224000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_224500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_225000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_225500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_230000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_230500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_231000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_231500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_232000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_232500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_233000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_233500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_234000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_234500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_235000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230218_235500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_000000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_000500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_001000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_001500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_002000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_002500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_003000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_003500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_004000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_004500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_005000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_005500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_010000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_010500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_011000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_011500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_012000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_012500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_013000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_013500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_014000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_014500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_015000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_015500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_020000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_020500.WAV,1
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_021000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_021500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_022000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_022500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_023000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_023500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_024000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_024500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_025000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_025500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_030000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_030500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_031000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_031500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_032000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_032500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_033000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_033500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_034000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_034500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_035000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_035500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_040000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_040500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_041000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_041500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_042000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_042500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_043000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_043500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_044000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_044500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_045000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_045500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_050000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_050500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_051000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_051500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_052000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_052500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_053000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_053500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_054000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_054500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_055000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_055500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_060000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_060500.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_182000.WAV,0
2023,Turmalina,TU11,-2.071157,-47.485681,Pasture,17/02/2023,24/02/2023,2,20230219_182500.WAV,0
